Policy_ID,Applicant_ID,Coverage_Amount,Decision,Property_Type,Application_Date
POL-205118,TG-103457,17224.0,Denied,Condo,2024-11-03
POL-205119,TG-100230,22641.0,Denied,Apartment,2023-09-04
POL-205120,TG-101410,24028.0, approved , apartment ,2023-09-30
POL-205121,TG-102083,17436.0, approved , apartment ,2024-06-30
POL-205122,TG-101016,22656.0,Denied, apartment ,2025-04-15
POL-205123,TG-106221,15257.0,Pending,Townhouse,2025-03-21
POL-205124,TG-101460,17518.0, approved ,Townhouse,2025-01-24
POL-205125,TG-109661,8684.0, approved , apartment ,2023-02-27
POL-205126,TG-107928,24261.0, approved , apartment ,2025-02-21
POL-205127,TG-105621,10150.0, approved ,Townhouse,2023-08-13
POL-205128,TG-106475,24759.0,Denied,Condo,2024-08-12
POL-205129,TG-108370,8407.0,Denied,Condo,2025-05-16
POL-205130,TG-108249,18062.0,Approved,Townhouse,2025-03-27
POL-205131,TG-105958,12783.0,Denied,Townhouse,2024-02-02
POL-205132,TG-108083,20135.0,Pending,Condo,2023-12-30
POL-205133,TG-104316,21390.0,Denied, apartment ,2025-05-09
POL-205134,TG-101143,10671.0,Approved,Townhouse,2025-05-15
POL-205135,TG-104267,7932.0, approved ,Apartment,2023-06-27
POL-205136,TG-104014,16124.0,Pending,Apartment,2023-06-30
POL-205137,TG-102308,18881.0,Denied,Townhouse,2023-08-31
POL-205138,TG-102787,6484.0,Approved,Condo,2024-08-29
POL-205139,TG-106624,23944.0,Approved,Apartment,2023-11-22
POL-205140,TG-102380,19263.0,Denied,Condo,2025-04-05
POL-205141,TG-101508,7496.0,Denied,Condo,2025-01-25
POL-205142,TG-103866,20925.0,Denied, apartment ,2024-12-15
POL-205143,TG-101713,14205.0,Approved,Townhouse,2024-01-03
POL-205144,TG-100961,14822.0, approved ,Condo,2024-08-28
POL-205145,TG-109080,19496.0, approved ,Condo,2023-01-29
POL-205146,TG-101646,14371.0,Pending,Apartment,2024-12-21
POL-205147,TG-105324,16697.0,Denied, apartment ,2024-12-18
POL-205148,TG-102981,20477.0,Denied,Condo,2023-12-27
POL-205149,TG-101719,7486.0, approved ,Townhouse,2024-08-04
POL-205150,TG-102494,16557.0,Denied,Condo,2024-07-31
POL-205151,TG-100453,18442.0,Pending,Townhouse,2023-05-26
POL-205152,TG-105442,11868.0, approved ,Apartment,2024-07-30
POL-205153,TG-103634,6418.0,Denied,Condo,2023-07-12
POL-205154,TG-102362,21230.0,Approved,Condo,2025-05-06
POL-205155,TG-107482,11765.0,Approved,Condo,2025-04-09
POL-205156,TG-109983,20924.0,Pending,Apartment,2024-05-19
POL-205157,TG-107363,8802.0, approved ,Condo,2024-07-09
POL-205158,TG-105883,9898.0,Pending,Apartment,2023-11-13
POL-205159,TG-108694,20700.0,Denied,Condo,2023-06-29
POL-205160,TG-100831,15742.0, approved ,Apartment,2024-05-17
POL-205161,TG-104743,24463.0,Denied,Townhouse,2023-02-08
POL-205162,TG-109648,16423.0,Denied,Apartment,2023-04-03
POL-205163,TG-108459,12958.0,Approved, apartment ,2023-02-27
POL-205164,TG-100091,18045.0,Approved,Apartment,2023-08-27
POL-205165,TG-101732,19729.0,Pending,Townhouse,2024-09-08
POL-205166,TG-101904,23232.0,Approved,Townhouse,2023-08-13
POL-205167,TG-102284,7808.0,Denied, apartment ,2023-01-21
POL-205168,TG-107119,15741.0,Pending,Townhouse,2024-06-23
POL-205169,TG-102421,19998.0,Pending,Apartment,2024-05-04
POL-205170,TG-108466,10030.0,Denied, apartment ,2023-01-01
POL-205171,TG-100519,6773.0,Denied,Apartment,2023-12-06
POL-205172,TG-109829,5554.0, approved ,Townhouse,2024-09-20
POL-205173,TG-109233,7242.0,Denied,Condo,2023-07-26
POL-205174,TG-103114,18488.0,Denied, apartment ,2025-04-05
POL-205175,TG-100409,15155.0,Approved,Apartment,2023-05-14
POL-205176,TG-101998,22674.0,Approved,Apartment,2023-12-15
POL-205177,TG-101037,22810.0,Approved,Apartment,2025-01-04
POL-205178,TG-101916,20107.0,Approved, apartment ,2023-07-01
POL-205179,TG-105464,16487.0,Approved, apartment ,2025-04-01
POL-205180,TG-101793,14324.0, approved , apartment ,2025-05-14
POL-205181,TG-105807,17067.0,Denied,Condo,2025-06-08
POL-205182,TG-104293,13754.0, approved , apartment ,2023-11-28
POL-205183,TG-101736,5764.0, approved , apartment ,2023-03-02
POL-205184,TG-109577,5049.0,Pending, apartment ,2023-01-23
POL-205185,TG-104089,5822.0,Denied,Condo,2023-06-01
POL-205186,TG-109930,12392.0,Approved,Apartment,2024-08-23
POL-205187,TG-103953,19021.0,Approved, apartment ,2024-12-22
POL-205188,TG-105126,22770.0,Pending,Condo,2023-05-26
POL-205189,TG-101247,20616.0,Pending,Condo,2025-03-03
POL-205190,TG-106631,7658.0,Denied,Apartment,2023-04-24
POL-205191,TG-108615,22996.0,Denied,Condo,2025-05-16
POL-205192,TG-101946,7632.0,Pending,Townhouse,2024-06-22
POL-205193,TG-106092,11857.0, approved ,Apartment,2025-05-31
POL-205194,TG-104865,24173.0,Approved,Apartment,2024-01-09
POL-205195,TG-104236,19820.0, approved ,Condo,2023-03-16
POL-205196,TG-102435,23967.0,Denied,Condo,2024-01-18
POL-205197,TG-106723,22252.0, approved , apartment ,2024-12-22
POL-205198,TG-101305,9925.0, approved , apartment ,2024-11-09
POL-205199,TG-110003,22748.0,Denied,Apartment,2024-02-10
POL-205200,TG-107517,21160.0,Denied, apartment ,2024-08-23
POL-205201,TG-105018,7581.0, approved ,Townhouse,2023-04-14
POL-205202,TG-107955,15650.0, approved ,Townhouse,2023-12-11
POL-205203,TG-105327,15614.0, approved ,Condo,2023-11-06
POL-205204,TG-108392,20092.0,Denied,Townhouse,2023-11-27
POL-205205,TG-104782,8218.0,Denied,Townhouse,2023-05-20
POL-205206,TG-106419,18066.0,Approved,Townhouse,2023-06-11
POL-205207,TG-100956,7989.0,Pending,Apartment,2025-01-19
POL-205208,TG-109311,15648.0,Pending,Townhouse,2024-03-23
POL-205209,TG-101352,7774.0,Pending,Townhouse,2025-03-21
POL-205210,TG-108914,24378.0,Denied,Condo,2024-10-16
POL-205211,TG-102215,22214.0,Approved, apartment ,2024-05-13
POL-205212,TG-103299,6956.0,Denied, apartment ,2024-10-26
POL-205213,TG-107777,9245.0, approved ,Townhouse,2023-11-21
POL-205214,TG-109013,9629.0,Denied, apartment ,2023-06-28
POL-205215,TG-101505,21642.0,Denied,Apartment,2024-12-25
POL-205216,TG-103478,20050.0, approved ,Townhouse,2024-07-29
POL-205217,TG-106592,21151.0,Denied,Apartment,2024-12-11
POL-205218,TG-105539,8288.0,Pending, apartment ,2024-09-20
POL-205219,TG-105846,23924.0,Pending,Condo,2025-03-16
POL-205220,TG-101855,23226.0, approved ,Condo,2024-01-01
POL-205221,TG-100348,20131.0,Pending,Townhouse,2023-08-17
POL-205222,TG-108406,24110.0,Approved,Apartment,2024-11-12
POL-205223,TG-100686,18641.0,Approved,Townhouse,2024-08-26
POL-205224,TG-105462,13958.0,Denied, apartment ,2025-04-14
POL-205225,TG-109385,16619.0,Denied, apartment ,2023-06-29
POL-205226,TG-100346,9567.0,Pending,Apartment,2024-01-23
POL-205227,TG-106758,22043.0, approved ,Townhouse,2023-11-11
POL-205228,TG-108922,5750.0, approved ,Condo,2025-01-21
POL-205229,TG-103734,9320.0,Denied,Condo,2024-12-06
POL-205230,TG-105548,10027.0,Pending,Apartment,2023-10-29
POL-205231,TG-109590,16928.0,Approved, apartment ,2023-05-11
POL-205232,TG-103795,18036.0, approved , apartment ,2023-07-01
POL-205233,TG-103447,19005.0, approved , apartment ,2025-01-16
POL-205234,TG-108223,13965.0,Pending,Apartment,2023-01-02
POL-205235,TG-107846,6503.0,Approved,Townhouse,2024-12-19
POL-205236,TG-103509,24009.0, approved ,Townhouse,2024-08-09
POL-205237,TG-102111,9279.0,Denied,Townhouse,2024-02-05
POL-205238,TG-103828,19849.0,Pending, apartment ,2025-05-21
POL-205239,TG-100593,10193.0,Approved,Apartment,2025-02-28
POL-205240,TG-106533,12152.0,Denied,Apartment,2024-08-04
POL-205241,TG-109201,14518.0,Approved,Condo,2023-02-03
POL-205242,TG-100885,9409.0,Approved, apartment ,2023-07-06
POL-205243,TG-100577,15359.0,Approved,Condo,2024-09-08
POL-205244,TG-102925,19354.0,Denied, apartment ,2023-11-22
POL-205245,TG-104030,16906.0,Denied,Townhouse,2025-04-08
POL-205246,TG-101193,6489.0,Approved,Townhouse,2024-09-18
POL-205247,TG-107372,7945.0, approved ,Townhouse,2023-08-15
POL-205248,TG-105989,,Pending, apartment ,2024-10-16
POL-205249,TG-109671,23534.0,Denied, apartment ,2024-08-02
POL-205250,TG-102649,19793.0,Denied,Condo,2023-04-17
POL-205251,TG-104285,19803.0,Approved,Townhouse,2024-05-23
POL-205252,TG-104553,19040.0,Denied,Condo,2023-05-25
POL-205253,TG-104552,5781.0,Approved,Townhouse,2023-12-06
POL-205254,TG-106107,8913.0,Denied,Apartment,2025-02-02
POL-205255,TG-103718,23573.0,Approved,Condo,2023-03-21
POL-205256,TG-105120,9256.0,Denied,Townhouse,2023-09-01
POL-205257,TG-109072,14335.0,Approved,Condo,2023-12-22
POL-205258,TG-103210,9882.0,Approved,Townhouse,2023-11-24
POL-205259,TG-102287,17773.0,Pending,Townhouse,2023-06-21
POL-205260,TG-105615,13501.0, approved ,Condo,2024-10-13
POL-205261,TG-109466,15910.0,Pending, apartment ,2023-04-01
POL-205262,TG-106254,14716.0,Pending, apartment ,2025-04-21
POL-205263,TG-106142,13863.0,Pending,Townhouse,2024-12-26
POL-205264,TG-102010,11446.0,Denied,Townhouse,2024-11-17
POL-205265,TG-106946,10042.0, approved ,Apartment,2024-10-16
POL-205266,TG-109838,24409.0,Approved,Apartment,2025-01-16
POL-205267,TG-106670,18513.0,Approved,Condo,2023-12-10
POL-205268,TG-101918,23192.0,Approved,Townhouse,2024-04-02
POL-205269,TG-103085,21179.0,Pending,Townhouse,2023-01-12
POL-205270,TG-109965,11560.0,Denied,Apartment,2023-09-29
POL-205271,TG-102934,23565.0, approved ,Townhouse,2023-08-03
POL-205272,TG-101403,10555.0, approved ,Townhouse,2023-09-13
POL-205273,TG-109367,12207.0, approved ,Condo,2024-12-10
POL-205274,TG-105409,8504.0,Denied,Apartment,2023-03-11
POL-205275,TG-107839,7419.0,Denied,Apartment,2023-12-25
POL-205276,TG-103419,10624.0,Pending,Condo,2023-09-20
POL-205277,TG-101039,10027.0, approved ,Townhouse,2025-03-16
POL-205278,TG-104310,7799.0,Approved,Condo,2023-04-21
POL-205279,TG-106943,13850.0,Denied, apartment ,2025-01-07
POL-205280,TG-102507,24965.0, approved ,Condo,2023-01-02
POL-205281,TG-100168,11691.0, approved ,Apartment,2023-02-19
POL-205282,TG-104916,7688.0,Pending,Townhouse,2024-01-31
POL-205283,TG-102804,11442.0,Approved, apartment ,2024-03-24
POL-205284,TG-107082,5664.0,Approved, apartment ,2025-01-20
POL-205285,TG-101853,23763.0, approved ,Apartment,2024-03-05
POL-205286,TG-104860,6948.0,Denied,Condo,2023-06-20
POL-205287,TG-100093,19554.0,Denied,Condo,2024-02-28
POL-205288,TG-105560,7137.0,Approved, apartment ,2024-05-19
POL-205289,,19663.0,Denied,Condo,2024-01-23
POL-205290,TG-100194,23071.0, approved ,Condo,2023-12-26
POL-205291,TG-108630,6299.0,Approved,Townhouse,2024-07-13
POL-205292,TG-100670,23240.0,Pending, apartment ,2024-01-20
POL-205293,TG-109653,16351.0,Denied,Apartment,2023-04-14
POL-205294,TG-105794,19569.0,Denied,Apartment,2025-04-28
POL-205295,TG-103221,23711.0,Denied,Condo,2024-05-05
POL-205296,TG-104494,5982.0, approved , apartment ,2025-03-18
POL-205297,TG-107495,23364.0,Denied, apartment ,2025-06-03
POL-205298,TG-102737,9345.0,Pending,Townhouse,2024-08-14
POL-205299,TG-109968,8809.0,Denied,Apartment,2024-10-28
POL-205300,TG-101449,19953.0,Pending,Condo,2025-02-15
POL-205301,TG-103959,24643.0,Denied, apartment ,2024-12-04
POL-205302,TG-100944,22666.0,Approved,Apartment,2023-08-19
POL-205303,TG-100736,15080.0, approved ,Townhouse,2023-06-16
POL-205304,TG-106470,18004.0, approved ,Townhouse,2024-04-07
POL-205305,TG-106883,15248.0, approved , apartment ,2023-03-17
POL-205306,TG-108673,7378.0,Approved,Condo,2025-03-29
POL-205307,TG-105247,10028.0,Pending,Condo,2025-05-16
POL-205308,TG-107594,6356.0, approved , apartment ,2023-02-04
POL-205309,TG-108850,24105.0,Pending,Apartment,2023-10-29
POL-205310,TG-106367,22088.0,Denied, apartment ,2023-01-21
POL-205311,TG-102929,15548.0,Denied,Condo,2023-11-23
POL-205312,TG-109974,6092.0,Pending,Apartment,2023-09-25
POL-205313,TG-107641,23023.0,Approved, apartment ,2023-04-18
POL-205314,TG-105896,11674.0,Pending,Apartment,2023-03-17
POL-205315,TG-103179,11612.0,Denied,Townhouse,2023-12-17
POL-205316,TG-107365,23143.0,Approved,Apartment,2023-06-24
POL-205317,TG-100416,17931.0, approved ,Townhouse,2024-01-20
POL-205318,TG-106993,5447.0,Denied,Apartment,2023-06-14
POL-205319,TG-103158,16507.0, approved ,Townhouse,2025-01-19
POL-205320,TG-109786,24521.0,Pending,Condo,2023-03-18
POL-205321,TG-102374,12738.0,Approved,Townhouse,2024-07-14
POL-205322,TG-103725,7371.0,Approved,Condo,2023-04-06
POL-205323,TG-106605,8990.0,Approved, apartment ,2023-12-13
POL-205324,TG-101076,18518.0,Denied, apartment ,2024-08-31
POL-205325,TG-101279,7466.0,Pending,Condo,2024-09-20
POL-205326,TG-102643,12147.0,Approved,Townhouse,2024-05-09
POL-205327,TG-109116,9149.0,Denied,Townhouse,2024-12-22
POL-205328,TG-109350,6884.0,Pending,Condo,2023-02-01
POL-205329,TG-104330,5946.0,Pending,Townhouse,2024-03-17
POL-205330,TG-108029,6047.0, approved ,Apartment,2024-10-31
POL-205331,TG-100601,23717.0,Approved,Apartment,2023-06-18
POL-205332,TG-104804,16602.0, approved ,Townhouse,2024-09-13
POL-205333,TG-105976,10058.0, approved ,Apartment,2024-03-20
POL-205334,TG-104701,23803.0,Approved,Apartment,2023-06-10
POL-205335,TG-102209,15529.0,Pending,Condo,2023-02-24
POL-205336,TG-103602,24204.0, approved ,Apartment,2023-04-14
POL-205337,TG-107431,9782.0, approved , apartment ,2023-12-06
POL-205338,TG-102013,8636.0,Denied,Townhouse,2023-07-30
POL-205339,TG-109174,8921.0,Pending, apartment ,2023-07-14
POL-205340,TG-104907,19935.0,Denied,Condo,2024-02-24
POL-205341,TG-101131,13542.0, approved ,Condo,2024-12-14
POL-205342,TG-105171,8331.0,Pending, apartment ,2024-07-21
POL-205343,TG-101389,12229.0,Pending,Condo,2025-01-09
POL-205344,TG-108143,6990.0, approved , apartment ,2025-01-17
POL-205345,TG-102567,21949.0,Denied, apartment ,2024-07-07
POL-205346,TG-104492,8574.0, approved , apartment ,2023-09-29
POL-205347,TG-102985,13797.0,Pending, apartment ,2024-11-07
POL-205348,TG-102835,9983.0, approved ,Condo,2023-10-16
POL-205349,TG-109378,19198.0,Pending,Condo,2023-11-01
POL-205350,TG-103905,5199.0,Pending,Condo,2023-09-01
POL-205351,TG-105091,21306.0,Approved,Townhouse,2023-04-09
POL-205352,TG-106960,13479.0,Denied,Apartment,2023-02-20
POL-205353,TG-104289,11181.0,Pending,Apartment,2024-02-07
POL-205354,TG-101732,21765.0,Denied, apartment ,2024-08-08
POL-205355,TG-100472,20340.0,Approved,Apartment,2024-07-16
POL-205356,TG-107552,,Denied, apartment ,2025-05-10
POL-205357,TG-106322,17440.0,Approved,Condo,2024-05-17
POL-205358,TG-105461,5309.0, approved , apartment ,2023-06-07
POL-205359,TG-107366,14383.0,Pending,Townhouse,2023-02-25
POL-205360,TG-101019,5330.0,Pending,Condo,2024-01-05
POL-205361,TG-106102,21601.0,Denied,Townhouse,2023-01-04
POL-205362,TG-101374,17168.0,Approved,Apartment,2024-03-13
POL-205363,TG-106618,15903.0,Denied,Apartment,2023-03-31
POL-205364,TG-106933,9363.0,Approved,Townhouse,2023-10-29
POL-205365,TG-106320,22638.0, approved ,Condo,2025-04-23
POL-205366,TG-108812,18096.0,Pending,Condo,2024-11-08
POL-205367,TG-102477,5479.0,Pending, apartment ,2024-10-02
POL-205368,TG-107139,12528.0, approved ,Apartment,2024-09-06
POL-205369,TG-106288,23544.0,Approved,Townhouse,2024-05-06
POL-205370,TG-100875,18163.0,Approved,Apartment,2023-07-24
POL-205371,TG-102653,22174.0,Approved,Townhouse,2023-04-10
POL-205372,TG-105563,17879.0,Pending,Townhouse,2023-01-27
POL-205373,TG-101671,24825.0,Approved,Condo,2023-07-31
POL-205374,TG-108239,12483.0, approved , apartment ,2023-06-24
POL-205375,TG-102804,16841.0,Approved, apartment ,2024-10-15
POL-205376,TG-102861,9320.0,Denied, apartment ,2023-10-26
POL-205377,TG-102876,20541.0,Approved,Apartment,2023-03-25
POL-205378,TG-105509,5812.0, approved , apartment ,2024-04-29
POL-205379,TG-100412,16319.0,Pending,Apartment,2025-05-14
POL-205380,TG-102110,14709.0,Approved,Townhouse,2023-04-29
POL-205381,TG-104829,15111.0,Denied,Condo,2023-11-12
POL-205382,TG-107725,17942.0,Denied,Apartment,2025-03-14
POL-205383,TG-108609,18458.0, approved ,Apartment,2024-02-12
POL-205384,TG-102387,8419.0,Approved,Apartment,2024-04-27
POL-205385,TG-106030,14498.0,Approved, apartment ,2024-05-15
POL-205386,TG-108057,14687.0,Approved,Apartment,2024-11-07
POL-205387,TG-105356,6252.0,Denied,Townhouse,2023-09-29
POL-205388,TG-100279,5441.0,Pending,Apartment,2023-04-04
POL-205389,TG-102897,15217.0,Approved, apartment ,2024-10-19
POL-205390,TG-101705,21738.0,Denied,Apartment,2024-07-11
POL-205391,TG-108962,20677.0,Pending, apartment ,2024-02-01
POL-205392,TG-104823,21434.0, approved , apartment ,2023-07-09
POL-205393,TG-104352,7901.0, approved ,Townhouse,2024-01-15
POL-205394,TG-104476,20270.0,Denied,Condo,2024-01-26
POL-205395,TG-105346,21639.0,Denied,Apartment,2024-01-14
POL-205396,TG-107695,,Approved,Apartment,2023-07-11
POL-205397,TG-105320,14683.0, approved ,Townhouse,2024-04-01
POL-205398,TG-100773,5595.0,Approved, apartment ,2023-02-15
POL-205399,TG-107965,23229.0,Approved,Condo,2023-09-27
POL-205400,TG-101516,22298.0, approved ,Apartment,2024-03-26
POL-205401,TG-109066,11595.0, approved ,Condo,2024-04-21
POL-205402,TG-102732,14211.0, approved ,Apartment,2023-09-27
POL-205403,TG-106243,18078.0,Pending,Condo,2023-08-20
POL-205404,TG-109048,23492.0,Approved,Townhouse,2025-05-07
POL-205405,TG-108371,21384.0,Approved,Condo,2023-10-03
POL-205406,TG-104214,11786.0, approved ,Townhouse,2024-07-31
POL-205407,TG-107747,8759.0, approved , apartment ,2023-03-05
POL-205408,TG-102132,9678.0, approved ,Condo,2023-06-04
POL-205409,TG-106894,5495.0, approved ,Apartment,2025-02-09
POL-205410,TG-100487,22919.0, approved ,Townhouse,2024-12-14
POL-205411,TG-100147,8307.0,Pending,Condo,2024-11-14
POL-205412,TG-105547,13457.0,Denied, apartment ,2023-04-10
POL-205413,TG-106048,23365.0,Approved,Condo,2023-03-29
POL-205414,TG-108410,21100.0,Denied,Apartment,2024-11-15
POL-205415,TG-109530,12976.0,Pending, apartment ,2023-12-19
POL-205416,TG-108918,9906.0,Approved, apartment ,2025-04-07
POL-205417,TG-103308,8270.0, approved , apartment ,2024-07-08
POL-205418,TG-105168,13392.0,Pending,Townhouse,2024-02-28
POL-205419,TG-109742,,Pending,Condo,2025-02-13
POL-205420,TG-106121,12900.0, approved ,Townhouse,2024-08-26
POL-205421,TG-104994,20288.0, approved ,Townhouse,2023-08-21
POL-205422,TG-107618,21548.0,Denied,Apartment,2024-07-20
POL-205423,TG-103413,16384.0,Approved,Apartment,2023-03-04
POL-205424,TG-100138,19621.0,Pending,Condo,2025-05-10
POL-205425,TG-100950,24824.0, approved ,Condo,2024-02-01
POL-205426,TG-105639,7581.0,Pending, apartment ,2025-04-18
POL-205427,TG-106180,19505.0,Approved,Townhouse,2024-06-19
POL-205428,TG-103327,9239.0, approved , apartment ,2024-03-04
POL-205429,TG-108109,12234.0, approved ,Townhouse,2024-07-02
POL-205430,TG-102762,6453.0,Approved, apartment ,2024-12-04
POL-205431,TG-102081,13167.0, approved ,Apartment,2025-06-06
POL-205432,TG-103249,22680.0,Approved, apartment ,2024-05-01
POL-205433,TG-101070,8831.0, approved , apartment ,2024-08-09
POL-205434,TG-103543,20434.0,Approved,Townhouse,2023-08-30
POL-205435,TG-107042,9571.0,Pending,Apartment,2024-05-02
POL-205436,TG-109117,16122.0,Approved,Townhouse,2023-11-03
POL-205437,TG-109792,10739.0,Denied,Townhouse,2023-03-22
POL-205438,TG-110001,12005.0,Pending,Townhouse,2024-02-09
POL-205439,TG-106884,13933.0,Pending,Condo,2025-05-24
POL-205440,TG-107603,18189.0, approved ,Apartment,2025-01-01
POL-205441,TG-105058,18584.0, approved ,Apartment,2023-02-05
POL-205442,TG-101495,17222.0,Denied,Apartment,2024-05-29
POL-205443,TG-102072,8488.0,Pending,Apartment,2024-08-07
POL-205444,TG-106329,16371.0, approved ,Townhouse,2024-06-13
POL-205445,TG-104309,7838.0,Denied, apartment ,2025-03-30
POL-205446,TG-109288,12167.0,Approved,Apartment,2024-08-08
POL-205447,TG-107221,20882.0,Approved,Apartment,2024-11-24
POL-205448,TG-108847,13899.0,Denied, apartment ,2024-09-27
POL-205449,TG-105736,19748.0,Approved,Townhouse,2023-05-31
POL-205450,TG-108875,5904.0,Approved, apartment ,2023-05-04
POL-205451,TG-106662,22533.0,Pending,Apartment,2025-02-14
POL-205452,TG-101178,8985.0,Pending,Apartment,2024-04-04
POL-205453,TG-104156,24512.0,Approved,Condo,2023-06-27
POL-205454,TG-102749,17485.0,Approved, apartment ,2023-06-21
POL-205455,TG-104364,23138.0,Denied,Apartment,2023-08-05
POL-205456,TG-104306,17837.0,Pending,Apartment,2025-04-07
POL-205457,TG-107184,5520.0,Denied, apartment ,2023-07-17
POL-205458,TG-107056,24008.0,Pending,Apartment,2023-05-10
POL-205459,TG-104350,15204.0,Denied,Townhouse,2023-02-13
POL-205460,TG-105647,8063.0, approved , apartment ,2024-03-09
POL-205461,TG-105117,13022.0,Denied,Apartment,2023-03-22
POL-205462,TG-108972,19111.0, approved ,Apartment,2024-11-30
POL-205463,TG-108388,19127.0,Approved,Condo,2024-03-21
POL-205464,TG-109234,20031.0,Pending, apartment ,2023-07-26
POL-205465,TG-105724,10230.0,Pending,Condo,2025-04-22
POL-205466,TG-101781,9303.0, approved , apartment ,2024-10-04
POL-205467,TG-108311,17410.0,Pending,Apartment,2023-06-01
POL-205468,TG-102613,14765.0, approved ,Apartment,2025-05-04
POL-205469,TG-108644,12476.0, approved ,Condo,2024-09-01
POL-205470,TG-100989,20832.0,Denied,Townhouse,2023-09-22
POL-205471,TG-101948,22850.0,Denied,Townhouse,2023-11-24
