,app_id,property_id,app_date,employment_status,income,credit_score,previously_evicted,has_cosigner,approval_status,premium,monthly_rent,tenants,notes
4342,5402992,1718,2023-04-29,Student,161474,482.0,No,No,Approved,1382.94,1773,3,docs expired
4343,5403970,1654,2023-11-11,Unemployed,179953,789.0,No,No,Approved,2903.04,3456,5,docs expired
4344,5405397,882,2022-10-30,Part-Time,31265,632.0,No,Yes,Denied,4798.08,5712,1,
4345,5408332,533,2022-11-20,Full-Time,179516,525.0,Yes,No,Approved,2938.56,3061,2,income verified via Plaid
4346,5409089,154,2024-11-11,Full-Time,5861,786.0,No,No,Approved,1327.68,1383,5,.
4347,5412759,381,2023-08-28,Unemployed,45476,756.0,No,No,Approved,3076.8,5128,2,
4348,5413727,448,2021-12-04,Self-Employed,195311,,No,Yes,Denied,1769.88,2107,2,Referred by agent.
4349,5413998,633,,Self-Employed,110930,,No,Yes,Approved,3919.44,4666,2,Applicant follow-up needed
4350,5414357,21,2020-02-22,Full-Time,168301,,No,Yes,Approved,750.96,894,3,
4351,5415746,969,,Self-Employed,157347,726.0,No,No,Denied,906.0,1510,1,
4352,5416225,626,2024-07-03,Unemployed,33108,,No,No,Pending,1552.98,1991,4,income verified via Plaid
4353,5418152,1091,2024-06-13,Unemployed,100316,781.0,No,Yes,Pending,2373.12,2472,2,docs expired
4354,5418468,1334,2024-03-23,Retired,323564,790.0,No,Yes,Approved,7789.98,11803,1,Flagged for manual review.
4355,5418507,1056,2021-08-27,Retired,154708,,No,Yes,Pending,758.34,1149,2,
4356,5418997,991,2023-09-21,Unemployed,49519,795.0,No,No,Approved,2336.64,2434,3,
4357,5420025,1703,2020-10-21,Retired,217715,754.0,Yes,Yes,Denied,9728.16,12472,3,Missing bank statements.
4358,5420675,549,2020-10-21,Part-Time,106074,737.0,No,No,Approved,1958.88,2968,1,docs expired
4359,5420806,1107,2024-10-15,Full-Time,260621,763.0,No,No,Approved,2674.56,3184,3,.
4360,5422002,1462,2021-10-08,Student,161443,827.0,No,Yes,Approved,1205.1,1545,2,income verified via Plaid
4361,5422097,1797,2022-06-11,Student,150008,391.0,Yes,No,Withdrawn,525.6,876,3,
4362,5424890,785,2022-07-01,Student,94374,,No,Yes,Approved,3613.74,4633,3,income verified via Plaid
4363,5427311,649,2022-06-17,Self-Employed,196885,679.0,No,No,Denied,1580.4,2634,4,Referred by agent.
4364,5427726,1469,2022-08-07,Full-Time,175909,635.0,Yes,Yes,Approved,2145.78,2751,5,Flagged for manual review.
4365,5428918,1059,2021-09-18,Student,197557,825.0,Yes,No,Approved,3234.24,3369,5,Renewal case.
4366,5429457,1261,2020-07-20,Contract,198518,512.0,No,No,Denied,1226.94,1573,3,income verified via Plaid
4367,5431256,973,2021-09-17,Retired,228463,794.0,Yes,No,Approved,3697.8,6163,5,
4368,5432856,500,2024-05-19,Contract,164920,726.0,No,No,Pending,933.6,1556,1,
4369,5435117,802,2023-04-19,Contract,165648,772.0,No,Yes,Approved,1821.6,2760,4,
4370,5435588,99,2020-11-24,Contract,82435,715.0,Yes,Yes,Denied,3066.24,3194,3,
4371,5436599,516,2024-06-03,Part-Time,174205,594.0,No,No,Pending,1428.0,1700,4,
4372,5437878,1541,2022-11-22,Contract,57310,592.0,Yes,Yes,Approved,4375.8,6630,5,Applicant provided pay stubs.
4373,5438015,1142,2024-12-20,Contract,119626,762.0,No,No,Approved,3342.24,5064,5,income verified via Plaid
4374,5438274,1169,2021-08-18,Full-Time,19710,645.0,No,No,Approved,2839.98,3641,3,Renewal case.
4375,5440078,1094,2021-07-31,Part-Time,76330,767.0,No,No,Withdrawn,1846.02,2797,1,.
4376,5440898,622,2023-12-03,Student,92165,692.0,No,Yes,Pending,1879.8,2410,2,docs expired
4377,5442181,1482,2020-05-21,Student,109122,704.0,No,No,Denied,11067.84,11529,4,
4378,5442773,1252,2024-08-14,Full-Time,185869,565.0,No,Yes,Approved,2921.1,3745,4,
4379,5445013,1760,2020-01-24,Retired,149417,638.0,No,No,Approved,1389.3,2105,2,
4380,5445224,1497,2023-01-07,Part-Time,189911,785.0,No,Yes,Under Review,1282.2,2137,2,
4381,5446036,7,2024-06-18,Part-Time,145371,,No,Yes,Approved,2482.56,2586,5,.
4382,5446399,1087,2024-06-23,Part-Time,240377,659.0,Yes,Yes,Approved,6022.08,6273,3,Referred by agent.
4383,5447707,1476,2024-11-22,Part-Time,94268,605.0,Yes,Yes,Approved,2403.6,4006,3,
4384,5447852,24,2024-07-20,Self-Employed,54944,,Yes,No,Approved,2849.28,2968,4,Renewal case.
4385,5451160,1412,2023-10-31,Full-Time,79094,308.0,No,No,Under Review,1042.8,1580,5,
4386,5451542,1361,2023-06-04,Self-Employed,218238,790.0,No,Yes,Denied,1203.84,1824,3,Renewal case.
4387,5451944,1705,2022-08-03,Unemployed,39683,504.0,No,No,Denied,2300.22,2949,5,Applicant provided pay stubs.
4388,5452709,184,2020-05-21,Student,87815,,No,No,Approved,5112.96,5326,4,Missing bank statements.
4389,5453293,583,2020-07-04,Contract,225075,785.0,No,Yes,Under Review,3370.56,3511,3,Flagged for manual review.
4390,5455804,969,2024-09-04,Student,127395,703.0,No,Yes,Approved,1177.8,1510,1,Applicant follow-up needed
4391,5458610,946,2023-01-16,Student,195102,797.0,No,No,Approved,4659.6,7766,3,
4392,5459948,642,2022-11-01,Student,158044,780.0,No,Yes,Denied,713.16,849,4,Renewal case.
4393,5463466,1136,2021-04-22,Part-Time,143900,772.0,Yes,No,Approved,3254.94,4173,5,Applicant provided pay stubs.
4394,5463518,112,2020-08-21,Full-Time,79982,684.0,No,No,Pending,4463.04,4649,3,
4395,5466933,796,2021-06-02,Unemployed,33190,760.0,No,No,Denied,890.34,1349,3,Renewal case.
4396,5467192,623,2020-11-16,Student,63901,654.0,No,No,Denied,7350.72,7657,5,docs expired
4397,5469636,1708,2020-12-10,Retired,19348,,No,Yes,Pending,2041.38,0,4,docs expired
4398,5469885,534,2021-10-15,Unemployed,3850,,No,No,Denied,2500.68,2977,1,
4399,5470334,1677,2022-07-30,Part-Time,18328,750.0,No,Yes,Pending,675.48,866,2,
4400,5471297,418,2021-08-16,Student,144876,732.0,No,No,Approved,2898.0,3450,3,Applicant follow-up needed
4401,5471663,455,2020-09-12,Retired,65378,681.0,No,No,Approved,3025.62,3879,3,Co-signer pending review.
4402,5471889,1418,2020-03-11,Retired,92984,631.0,No,No,Pending,1912.8,0,5,Co-signer pending review.
4403,5472627,1375,2024-08-09,Part-Time,80066,781.0,No,No,Approved,1991.34,2553,4,Applicant provided pay stubs.
4404,5473427,1449,2021-01-31,Full-Time,39503,713.0,No,No,Approved,1269.18,1923,1,
4405,5479311,864,2023-12-12,Part-Time,234958,623.0,No,Yes,Approved,5547.96,8406,4,docs expired
4406,5481938,1170,2023-10-15,Student,96260,515.0,No,Yes,Denied,2519.04,0,3,
4407,5482291,1721,2020-01-05,Self-Employed,126998,782.0,No,No,Denied,2613.78,3351,2,Applicant follow-up needed
4408,5483817,126,2021-03-05,Full-Time,73356,724.0,No,No,Withdrawn,1876.56,2234,2,.
4409,5484480,657,2020-09-21,Contract,234799,710.0,No,No,Approved,1824.0,1900,3,Missing bank statements.
4410,5484676,1333,2023-09-22,Unemployed,149188,605.0,No,Yes,Approved,4326.0,7210,3,docs expired
4411,5485362,885,2023-01-27,Student,163084,,No,Yes,Approved,1119.0,1865,1,Referred by agent.
4412,5487936,112,2023-09-02,Part-Time,53961,673.0,No,No,Denied,4463.04,4649,1,.
4413,5488531,779,2022-08-28,Retired,216470,799.0,No,Yes,Approved,6321.9,8105,2,.
4414,5489205,1599,2021-01-23,Part-Time,200718,764.0,No,Yes,Approved,3153.6,0,4,
4415,5491650,582,2020-05-16,Self-Employed,131477,790.0,No,No,Pending,2834.52,3634,2,
4416,5492349,1192,2021-06-14,Self-Employed,37893,842.0,No,Yes,Approved,5637.72,8542,5,
4417,5492380,1406,,Self-Employed,134271,813.0,No,No,Approved,2835.3,3635,4,
4418,5492787,479,2024-10-04,Unemployed,96276,818.0,No,No,Withdrawn,4128.0,6880,1,Referred by agent.
4419,5493557,598,2024-01-06,Part-Time,151129,745.0,No,Yes,Withdrawn,2723.76,3492,4,docs expired
4420,5496062,786,2023-12-16,Retired,136242,576.0,No,No,Withdrawn,1992.48,2372,4,
4421,5497042,826,2020-11-24,Part-Time,235449,,No,Yes,Under Review,2686.2,4477,2,
4422,5497191,470,2023-04-26,Unemployed,213580,,No,No,Approved,5229.84,6226,4,
4423,5497662,1102,2022-07-15,Unemployed,161738,327.0,No,No,Approved,2244.48,2338,3,
4424,5500616,686,2020-08-25,Part-Time,220658,,No,No,Approved,3148.86,4037,4,
4425,5506298,1664,2021-10-10,Self-Employed,161714,787.0,No,No,Approved,2322.24,2419,4,
4426,5508905,1643,2023-07-01,Retired,123335,655.0,No,No,Approved,1777.2,0,4,.
4427,5509983,1678,2024-06-12,Full-Time,210594,730.0,Yes,No,Denied,2183.16,2599,5,Flagged for manual review.
4428,5510082,127,2020-06-06,Contract,14028,842.0,No,No,Approved,1086.12,1293,3,docs expired
4429,5511298,744,2021-04-25,Part-Time,154442,680.0,No,No,Denied,2890.68,3706,3,docs expired
4430,5516110,1243,,Student,18894,,No,No,Pending,4718.34,7149,2,
4431,5516210,949,2021-10-17,Part-Time,40502,718.0,No,No,Denied,1868.1,2395,4,
4432,5516304,174,,Retired,221915,598.0,No,No,Approved,1452.0,2420,4,Referred by agent.
4433,5516499,1476,2021-11-22,Contract,242371,763.0,No,Yes,Denied,2403.6,4006,1,Renewal case.
4434,5517023,1670,2024-11-15,Contract,136498,809.0,No,No,Approved,5045.04,6006,1,Co-signer pending review.
4435,5517454,1607,2022-09-18,Unemployed,45965,595.0,Yes,Yes,Denied,2762.1,4185,4,.
4436,5518326,1041,2023-12-07,Full-Time,111992,741.0,No,Yes,Approved,2007.72,3042,5,Applicant provided pay stubs.
4437,5520189,930,2023-09-17,Part-Time,190658,651.0,Yes,Yes,Pending,1099.8,1410,4,Applicant provided pay stubs.
4438,5527284,293,2024-12-15,Contract,205920,708.0,No,No,Denied,2555.28,3042,5,
4439,5527778,487,2023-10-20,Contract,175195,817.0,Yes,Yes,Approved,1882.92,2414,3,
4440,5534933,249,2022-02-07,Unemployed,47146,796.0,No,No,Denied,2509.2,4182,5,.
4441,5534978,1188,2020-10-25,Part-Time,148002,742.0,No,Yes,Pending,12030.72,12532,4,.
4442,5535879,1706,2023-07-11,Part-Time,232310,600.0,No,Yes,Approved,6608.28,7867,5,.
4443,5536222,825,2024-06-13,Retired,229277,748.0,No,Yes,Denied,1402.5,2125,2,
4444,5537137,53,,Full-Time,158923,726.0,No,No,Approved,2922.6,0,2,Flagged for manual review.
4445,5537262,1205,2021-06-06,Contract,48095,558.0,No,No,Under Review,3677.7,4715,3,Co-signer pending review.
4446,5541246,46,2023-07-04,Part-Time,179375,699.0,No,No,Approved,1391.4,2319,1,
4447,5541467,114,,Unemployed,124258,675.0,No,No,Under Review,2281.92,2377,5,Flagged for manual review.
4448,5541787,920,2023-08-11,Retired,214336,837.0,No,Yes,Approved,2880.36,3429,1,Co-signer pending review.
4449,5545115,284,2021-06-24,Full-Time,71741,,No,Yes,Approved,1691.58,2563,5,docs expired
4450,5546815,49,2024-06-02,Contract,177226,772.0,Yes,Yes,Pending,3568.32,3717,3,Applicant follow-up needed
4451,5547430,752,2022-09-26,Unemployed,36595,780.0,No,Yes,Approved,2683.98,3441,2,
4452,5550204,253,,Student,235434,813.0,No,No,Approved,3001.44,3848,4,income verified via Plaid
4453,5551004,1041,2022-12-12,Contract,124299,768.0,Yes,No,Pending,2372.76,3042,2,
4454,5552204,324,2021-08-26,Self-Employed,74191,769.0,No,Yes,Approved,2076.36,3146,4,.
4455,5552630,1147,2021-09-09,Part-Time,179205,818.0,No,Yes,Under Review,2899.68,3452,2,Renewal case.
4456,5554206,886,2022-09-22,Part-Time,210304,720.0,No,No,Denied,1359.6,2266,5,Referred by agent.
4457,5554777,1228,2023-12-17,Unemployed,197145,553.0,No,No,Withdrawn,940.8,1120,3,
4458,5555823,1346,2023-04-14,Full-Time,214228,468.0,No,No,Approved,2747.64,3271,1,
4459,5556690,1550,2022-12-12,Full-Time,137725,594.0,Yes,Yes,Approved,4288.32,4467,2,Renewal case.
4460,5556838,45,2020-10-19,Contract,284232,721.0,No,Yes,Withdrawn,2938.56,3061,2,.
4461,5558216,985,2020-03-03,Contract,39896,764.0,Yes,Yes,Denied,1663.68,1733,4,
4462,5560049,1331,2022-11-08,Unemployed,227046,647.0,No,Yes,Approved,3152.76,4042,4,Missing bank statements.
4463,5560612,63,2022-08-09,Part-Time,136613,765.0,Yes,No,Approved,5567.76,8436,4,Applicant follow-up needed
4464,5561439,466,2024-05-10,Retired,156226,766.0,No,No,Denied,2025.0,3375,2,
4465,5561650,1628,,Unemployed,183944,812.0,No,Yes,Denied,4589.52,5884,4,docs expired
4466,5562679,633,2021-09-02,Self-Employed,223789,761.0,No,No,Pending,3919.44,4666,5,Co-signer pending review.
4467,5564052,1502,2023-09-22,Unemployed,74391,671.0,No,No,Approved,2289.3,2935,5,Co-signer pending review.
4468,5564727,125,2022-04-09,Self-Employed,135022,726.0,No,Yes,Pending,3672.48,4372,1,income verified via Plaid
4469,5565649,1358,2024-10-19,Unemployed,194229,748.0,No,No,Approved,3785.28,3943,5,docs expired
4470,5565842,47,2023-12-24,Part-Time,244778,745.0,No,Yes,Approved,4567.92,5438,3,.
4471,5566768,512,2023-05-01,Contract,157422,,No,No,Withdrawn,4939.8,8233,3,docs expired
4472,5569318,42,2024-01-07,Full-Time,68621,526.0,No,No,Pending,4618.02,6997,2,
4473,5569559,760,2022-03-05,Full-Time,58139,794.0,No,No,Pending,1092.6,1821,1,
4474,5570734,419,2020-10-26,Part-Time,246412,,Yes,No,Under Review,1500.72,1924,3,income verified via Plaid
4475,5572842,1398,2022-10-28,Contract,137161,,No,No,Denied,2454.48,2922,1,docs expired
4476,5575631,1794,2021-07-30,Contract,107681,787.0,No,No,Approved,5537.28,5768,3,Co-signer pending review.
4477,5577479,315,2023-05-19,Full-Time,39691,730.0,No,Yes,Denied,955.2,995,3,Referred by agent.
4478,5577725,2,2023-12-29,Retired,97393,489.0,Yes,Yes,Under Review,2403.18,3081,5,income verified via Plaid
4479,5578211,689,2022-08-01,Part-Time,125774,762.0,No,Yes,Under Review,1306.2,1555,5,
4480,5578715,836,2024-05-03,Unemployed,40385,673.0,No,Yes,Denied,2920.5,4425,5,income verified via Plaid
4481,5579333,1130,2024-02-05,Retired,195914,428.0,No,Yes,Pending,4380.48,5616,3,Referred by agent.
4482,5580094,1796,2022-05-06,Part-Time,54773,602.0,Yes,No,Approved,3211.2,3345,3,docs expired
4483,5582481,674,,Self-Employed,60682,740.0,No,No,Approved,2686.8,4478,1,.
4484,5584418,812,2020-08-17,Part-Time,94897,,Yes,No,Pending,2325.18,2981,1,Applicant follow-up needed
4485,5585130,1661,,Unemployed,156041,830.0,No,No,Under Review,2443.32,3702,4,Renewal case.
4486,5586257,463,2024-12-31,Contract,198938,651.0,Yes,Yes,Denied,3024.0,3600,2,
4487,5586330,1491,2023-02-18,Part-Time,137300,779.0,Yes,No,Denied,1492.14,1913,4,
4488,5587902,161,2020-08-04,Contract,247876,771.0,Yes,Yes,Pending,3365.04,4006,5,docs expired
4489,5589183,198,2021-12-28,Full-Time,228314,767.0,No,Yes,Pending,3588.48,3738,5,Renewal case.
4490,5589280,984,2020-03-05,Self-Employed,126940,765.0,No,No,Pending,989.82,1269,5,Flagged for manual review.
4491,5590420,1310,2021-02-07,Unemployed,25146,749.0,No,No,Denied,2514.6,3810,3,
4492,5590602,387,2020-01-02,Contract,211946,688.0,Yes,No,Approved,2230.8,3718,3,Co-signer pending review.
4493,5591397,568,2020-08-25,Contract,246984,,No,No,Denied,1866.48,2828,5,
4494,5593931,155,2021-10-24,Student,60961,720.0,Yes,No,Denied,4062.72,4232,3,
4495,5594127,1350,2023-12-11,Contract,79407,304.0,No,No,Under Review,3731.28,4442,3,docs expired
4496,5595669,1462,2021-06-18,Self-Employed,207997,693.0,No,No,Denied,1019.7,1545,2,
4497,5595873,572,2023-10-24,Self-Employed,196190,622.0,No,No,Pending,1014.0,1300,2,Applicant provided pay stubs.
4498,5596202,552,2020-02-01,Retired,93932,701.0,No,No,Denied,7008.3,8985,1,Missing bank statements.
4499,5596591,356,2022-10-03,Retired,95270,621.0,No,Yes,Approved,6009.36,7154,2,.
4500,5596704,1105,2023-08-19,Part-Time,216228,776.0,No,No,Withdrawn,1014.72,1208,3,Flagged for manual review.
4501,5597184,1511,2021-09-15,Self-Employed,200683,799.0,Yes,Yes,Under Review,2935.8,4893,5,Applicant follow-up needed
4502,5598079,816,2021-12-19,Part-Time,192600,840.0,No,No,Approved,1111.44,1684,4,
4503,5600510,30,2022-11-25,Student,55717,693.0,No,Yes,Approved,2976.96,3101,2,
4504,5602292,566,2023-03-02,Contract,32302,816.0,No,Yes,Approved,1177.8,1510,2,income verified via Plaid
4505,5602694,529,2024-07-07,Part-Time,134963,724.0,No,No,Denied,3611.52,3762,2,Applicant provided pay stubs.
4506,5604582,1232,2021-01-20,Unemployed,39615,741.0,No,No,Approved,2227.68,2856,2,
4507,5605392,82,2023-11-18,Retired,53068,,No,No,Approved,2312.64,2409,1,Co-signer pending review.
4508,5606969,1194,2024-06-16,Contract,191383,,No,Yes,Under Review,1756.2,2927,3,Applicant follow-up needed
4509,5611304,1221,2021-06-26,Full-Time,138676,680.0,No,Yes,Denied,5055.96,6019,4,.
4510,5613422,670,2021-02-03,Self-Employed,183687,,No,No,Denied,3213.6,0,1,
4511,5615641,372,2022-10-09,Self-Employed,124400,625.0,No,No,Approved,1607.04,1674,2,
4512,5617076,755,2023-05-12,Full-Time,82011,,No,Yes,Denied,5880.96,6126,1,Missing bank statements.
4513,5618390,1773,2021-08-08,Part-Time,79794,677.0,No,No,Denied,4751.04,4949,4,.
4514,5618444,672,2020-05-23,Part-Time,103887,600.0,No,No,Approved,3000.48,3572,3,Co-signer pending review.
4515,5619388,1233,2023-04-14,Retired,56637,378.0,No,Yes,Denied,2248.68,2677,2,Referred by agent.
4516,5623241,1382,2024-02-01,Unemployed,144995,686.0,No,No,Approved,885.0,1475,1,Applicant provided pay stubs.
4517,5626620,1454,,Retired,138944,659.0,No,No,Denied,982.8,1170,3,income verified via Plaid
4518,5626644,1458,2021-10-25,Unemployed,141942,666.0,No,No,Approved,2715.6,4526,5,docs expired
4519,5627127,1468,2024-12-16,Student,198580,676.0,No,Yes,Withdrawn,1994.46,2557,3,Missing bank statements.
4520,5627348,1343,2024-03-15,Part-Time,79019,605.0,No,Yes,Pending,1205.88,1546,3,Referred by agent.
4521,5627771,928,2020-12-19,Full-Time,184686,765.0,No,Yes,Denied,1071.18,0,1,
4522,5631672,477,2022-03-13,Student,128412,585.0,Yes,Yes,Pending,971.04,1156,5,Applicant follow-up needed
4523,5634469,280,2020-05-18,Student,249675,485.0,Yes,No,Approved,924.0,1400,2,Missing bank statements.
4524,5636127,1696,2024-06-28,Part-Time,236601,750.0,No,Yes,Approved,1867.32,2223,1,docs expired
4525,5636418,869,2020-08-04,Retired,235193,702.0,No,No,Approved,1171.5,1775,5,Flagged for manual review.
4526,5638925,650,2021-03-27,Retired,167966,,No,Yes,Approved,1491.0,1775,5,income verified via Plaid
4527,5645093,1597,2020-04-19,Student,68336,826.0,No,No,Approved,1556.88,1996,5,Renewal case.
4528,5645098,911,2021-03-10,Student,212364,783.0,No,No,Denied,4841.28,5043,5,income verified via Plaid
4529,5645488,1606,2024-11-01,Full-Time,131068,,No,Yes,Pending,4223.04,4399,3,Co-signer pending review.
4530,5646425,252,2022-06-27,Self-Employed,288996,811.0,No,No,Approved,1089.0,1650,4,docs expired
4531,5647280,1246,2021-11-12,Student,245192,690.0,No,No,Denied,1504.14,2279,4,
4532,5647925,841,2024-02-20,Student,209678,683.0,No,No,Approved,1976.04,2994,5,
4533,5648350,1605,2024-12-05,Retired,117754,,Yes,Yes,Approved,1728.0,2880,1,docs expired
4534,5649990,1059,2023-09-08,Student,33353,580.0,No,No,Withdrawn,3234.24,3369,1,Applicant follow-up needed
4535,5651161,150,2023-08-22,Full-Time,231869,750.0,No,No,Withdrawn,1992.96,2076,1,Co-signer pending review.
4536,5651256,784,2024-02-16,Retired,98162,,Yes,No,Approved,1940.64,2488,4,Applicant follow-up needed
4537,5651287,1625,2024-07-20,Unemployed,147000,384.0,No,Yes,Approved,4545.84,5828,3,
4538,5653556,549,,Part-Time,122886,752.0,No,No,Approved,1958.88,2968,4,income verified via Plaid
4539,5658146,978,2023-11-14,Full-Time,105180,675.0,Yes,No,Denied,1211.52,1262,2,
4540,5659847,1516,2021-02-01,Retired,53028,616.0,No,Yes,Approved,1640.1,2485,5,
4541,5659922,269,2022-12-13,Self-Employed,149068,702.0,No,Yes,Approved,1713.6,2040,1,.
4542,5660148,1393,2021-06-08,Retired,37807,748.0,No,No,Approved,3371.94,5109,4,
4543,5660510,614,2020-02-19,Retired,51444,821.0,No,Yes,Pending,3595.02,4609,5,Renewal case.
4544,5660578,664,2023-07-03,Retired,126826,798.0,No,Yes,Pending,747.6,890,4,Flagged for manual review.
4545,5661964,817,2024-12-11,Student,118482,669.0,No,No,Denied,3894.24,0,4,
4546,5662714,1028,,Self-Employed,190423,445.0,No,Yes,Approved,1345.08,2038,5,Referred by agent.
4547,5662964,3,2022-03-29,Full-Time,129867,,No,No,Approved,1197.84,1426,1,.
4548,5663067,215,2022-09-20,Student,110465,755.0,No,No,Under Review,850.56,886,1,
4549,5665767,1340,2023-01-13,Full-Time,189388,698.0,No,No,Approved,1099.56,1666,1,.
4550,5667219,426,2020-09-20,Part-Time,231741,772.0,No,Yes,Approved,4578.0,5450,5,Applicant follow-up needed
4551,5667636,1365,2022-10-23,Self-Employed,68577,703.0,Yes,No,Pending,3573.18,4581,4,Applicant follow-up needed
4552,5669549,480,2021-03-28,Self-Employed,201466,729.0,No,Yes,Approved,3494.4,4480,4,Referred by agent.
4553,5671410,229,2024-05-29,Contract,36877,324.0,No,Yes,Approved,1843.14,2363,5,Flagged for manual review.
4554,5672720,1073,2022-07-30,Self-Employed,72481,745.0,No,No,Approved,1032.72,1324,5,Flagged for manual review.
4555,5673403,1679,2022-07-10,Student,186678,497.0,No,Yes,Approved,2926.44,4434,2,
4556,5675503,223,2021-04-24,Unemployed,72610,740.0,No,No,Under Review,4753.56,5659,1,
4557,5676298,379,2024-05-20,Part-Time,140496,718.0,No,No,Pending,1195.26,1811,4,Flagged for manual review.
4558,5676636,1062,2020-02-01,Self-Employed,201608,528.0,No,No,Approved,1084.8,1130,5,Applicant provided pay stubs.
4559,5676694,86,2022-01-16,Part-Time,232805,782.0,No,No,Under Review,6945.96,8269,1,income verified via Plaid
4560,5676829,7,2024-06-06,Retired,90443,791.0,No,Yes,Approved,1706.76,2586,5,Missing bank statements.
4561,5677500,923,2022-01-02,Self-Employed,74702,,No,No,Approved,2178.6,3631,1,income verified via Plaid
4562,5680518,375,,Unemployed,100510,338.0,No,No,Pending,2637.12,2747,4,Referred by agent.
